1633.9463659,0,0,0,0,0,0,163,0,0,128,0,0,0,228,8,0,8,0,0.308424,2.407792,-54.975220,0,1225.642566,0.000000
1633.9684191,0,0,0,0,0,0,163,0,0,128,0,0,0,228,8,0,8,0,0.075939,0,-0.02298p,0,1225.642566,0.000000
1634.2687755,0,0,0,0,0,0,101,0,0,0,0,0,0,227,8,0,8,0,0.075939,0,-0.02298p,0,1225.642566,0.000000
1634.3001632,0,0,0,0,0,0,101,0,0,0,0,0,0,227,8,0,8,0,0,0.235465,-0.027712,0,1225.642566,0.000000
1634.3182479,0,0,0,0,0,0,101,0,0,0,0,0,0,227,8,0,8,0,0,0.235465,-0.027712,0,1225.692885,0.000000
