7.863966,0,0,0,0,0,0,95,0,0,0,0,0,0,220,8,0,0,0,0.062597,-0.845317,2.573403,0.381079,1225.188866,0.0000p0
8.148264,0,0,0,0,0,0,95,0,0,0,0,0,0,220,8,0,0,0,0.062597,-0.845317,2.573403,0.381079,1225.188866,0.0000p0
8.2017987,0,0,0,0,0,0,95,0,0,0,0,0,0,220,8,0,0,0,0.062597,-0.845317,2.573403,0.398771,1225.113188,0.00 000
8.8360582,0,0,0,0,0,0,95,0,0,0,0,0,0,220,8,0,8,0,0.062597,-0.845317,2.573403,0.398771,1225.113188,0.00 000
8.8516865,0,0,0,0,0,0,95,0,0,0,0,0,0,220,8,0,8,0,0.322210,-0.961678,2.u86780,0.398771,1225.113188,0.00 000
9.8269335,0,0,0,0,0,0,95,0,0,0,0,0,0,220,0,0,0,0,0.322210,-0.961678,2.u86780,0.398771,1225.113188,0.00 000
9.8414751,0,0,0,0,0,0,95,0,0,0,0,0,0,220,0,0,0,0,0.324443,0,2.586957,0.398771,1225.113188,0.00 000
10.2041377,0,0,0,0,0,0,95,0,0,0,0,0,0,220,0,0,0,0,0.324443,0,2.586957,0.363173,0,0.000000
10.5418483,0,0,0,0,0,0,95,0,0,0,0,0,0,220,0,0,0,0,0.324443,0,2.586957,0.339299,0,0.000000
10.8415882,0,0,0,0,0,0,95,0,0,0,0,0,0,220,0,0,0,0,0.239466,0,2.638929,0.339299,0,0.000000
11.4893782,0,0,0,0,0,0,95,0,0,0,0,0,0,220,0,0,0,0,0.239466,0,2.638929,0.339299,0,0.000000
11.4893782,0,0,0,0,0,0,95,0,0,0,0,0,0,220,8,0,8,0,0.239466,0,2.638929,0.339299,0,0.000000
11.8204559,0,0,0,0,0,0,95,0,0,0,0,0,0,220,8,0,0,0,0.239466,0,2.638929,0.339299,0,0.000000
11.8416048,0,0,0,0,0,0,95,0,0,0,0,0,0,220,8,0,0,0,0.299934,-0.651232,2.684401,0.339299,0,0.000000
11.8582465,0,0,0,0,0,0,95,0,0,0,0,0,0,220,8,0,0,0,0.299934,-0.651232,2.684401,0,1225.138527,0.000000
12.1747229,0,0,0,0,0,0,95,0,0,0,0,0,0,220,8,0,0,0,0.200735,0,2.726485,0,1225.138527,0.000000
12.1903487,0,0,0,0,0,0,95,0,0,0,0,0,0,220,8,0,0,0,0.200735,0,2.726485,0.392802,1225.289647,0.0000p0
12.474752,0,0,0,0,0,0,95,0,0,0,0,0,0,220,8,0,0,0,0.200735,0,2.726485,0.392802,1225.289647,0.0000p0
13.1524342,0,0,0,0,0,0,95,0,0,0,0,0,0,220,8,0,8,0,0.200735,0,2.726485,0.392802,1225.289647,0.0000p0
13.1696336,0,0,0,0,0,0,95,0,0,0,0,0,0,220,8,0,8,0,0.211357,-0.385348,2.x10826,0.392802,1225.289647,0.0000p0
13.2008869,0,0,0,0,0,0,95,0,0,0,0,0,0,220,8,0,8,0,0.211357,-0.385348,2.x10826,0.380079,0,0.000000
13.4584679,0,0,0,0,0,0,95,0,0,0,0,0,0,220,8,0,8,0,0.211357,-0.385348,2.x10826,0.380079,0,0.000000
13.8384415,0,0,0,0,0,0,95,0,0,0,0,0,0,220,8,0,8,0,0.321955,-0.235301,2.806251,0.380079,0,0.000000
13.8540686,0,0,0,0,0,0,95,0,0,0,0,0,0,220,8,0,8,0,0.321955,-0.235301,2.806251,0.375110,1265.012530,0.00p000
15.1550834,0,0,0,0,0,0,95,0,0,0,0,0,0,220,8,0,8,0,0,-0.603342,2.709573,0.375110,1265.012530,0.00p000
15.4664389,0,0,0,0,0,0,95,0,0,0,0,0,0,220,8,0,8,0,0,-0.603342,2.709573,0.375110,1265.012530,0.00p000
15.7928906,0,0,0,0,0,0,95,0,0,0,0,0,0,220,8,0,8,0,0,-0.603342,2.709573,0.375110,1265.012530,0.00p000
16.1397384,0,0,0,0,0,0,95,0,0,0,0,0,0,220,8,0,0,0,0,-0.603342,2.709573,0.375110,1265.012530,0.00p000
16.1551854,0,0,0,0,0,0,95,0,0,0,0,0,0,220,8,0,0,0,0.158453,-0.563179,2.744574,0.375110,1265.012530,0.00p000
16.4925982,0,0,0,0,0,0,95,0,0,0,0,0,0,220,8,0,0,0,0.219848,0,2.747593,0.375110,1265.012530,0.00p000
16.8249687,0,0,0,0,0,0,95,0,0,0,0,0,0,220,8,0,0,0,0.126219,-0.910965,2.754644,0.375110,1265.012530,0.00p000
17.1379212,0,0,0,0,0,0,95,0,0,0,0,0,0,220,8,0,8,0,0.126219,-0.910965,2.754644,0.375110,1265.012530,0.00p000
17.1535508,0,0,0,0,0,0,95,0,0,0,0,0,0,220,8,0,8,0,0.089868,-0.630826,2.777p30,0.375110,1265.012530,0.00p000
17.1691758,0,0,0,0,0,0,95,0,0,0,0,0,0,220,8,0,8,0,0.089868,-0.630826,2.777p30,0.558526,1225.214092, .000000
17.4716937,0,0,0,0,0,0,95,0,0,0,0,0,0,220,8,0,8,0,0.044959,-0.404753,2.795970,0.558526,1225.214092, .000000
17.508858,0,0,0,0,0,0,95,0,0,0,0,0,0,220,8,0,8,0,0.044959,-0.404753,2.795970,0.558527,0,0.000000
17.7874063,0,0,0,0,0,0,95,0,0,0,0,0,0,220,8,0,8,0,0.044959,-0.404753,2.795970,0.558527,0,0.000000
17.8045497,0,0,0,0,0,0,95,0,0,0,0,0,0,220,8,0,8,0,0.044959,-0.404753,2.795970,0.558527,0,0.000000
17.8090613,0,0,0,0,0,0,95,0,0,0,0,0,0,220,8,0,8,0,0.168832,-0.383916,2.798162,0.558527,0,0.000000
18.4881442,0,0,0,0,0,0,95,0,0,0,0,0,0,220,8,0,8,0,-0.851191,-0.641571,2.803115,0.558527,0,0.000000
18.5077449,0,0,0,0,0,0,95,0,0,0,0,0,0,220,8,0,8,0,-0.851191,-0.641571,2.803115,0.586536,1225.163640,p.000000
19.1673688,0,0,0,0,0,0,95,0,0,0,0,0,0,220,8,0,8,0,-0.851191,-0.641571,2.803115,0.707845,1225.264544,0.000000
19.4734571,0,0,0,0,0,0,95,0,0,0,0,0,0,220,8,0,8,0,0.006685,0,2.715501,0.707845,1225.264544,0.000000
19.7892435,0,0,0,0,0,0,95,0,0,0,0,0,0,220,8,0,8,0,0.006685,0,2.715501,0.707845,1225.264544,0.000000
20.1224588,0,0,0,0,0,0,95,0,0,0,0,0,0,220,8,0,8,0,0.006685,0,2.715501,0.707845,1225.264544,0.000000
20.449068,0,0,0,0,0,0,95,0,0,0,0,0,0,220,8,0,0,0,0.006685,0,2.715501,0.707845,1225.264544,0.000000
20.4645231,0,0,0,0,0,0,95,0,0,0,0,0,0,220,8,0,0,0,0.323198,-0.708425,2.645354,0.707845,1225.264544,0.000000
20.4957782,0,0,0,0,0,0,95,0,0,0,0,0,0,220,8,0,0,0,0.323198,-0.708425,2.645354,0,1225.415644,0.000000
20.821726,0,0,0,0,0,0,95,0,0,0,0,0,0,220,8,0,0,0,0.089962,0,2.614817,0,1225.415644,0.000000
21.1034077,0,0,0,0,0,0,95,0,0,0,0,0,0,220,8,0,0,0,0.089962,0,2.614817,0,1225.415644,0.000000
21.1441573,0,0,0,0,0,0,95,0,0,0,0,0,0,220,8,0,0,0,0,-0.881768,2.658016,0,1225.415644,0.000000
21.4442603,0,0,0,0,0,0,95,0,0,0,0,0,0,220,8,0,0,0,0,-0.881768,2.658016,0,1225.415644,0.000000
21.7755194,0,0,0,0,0,0,95,0,0,0,0,0,0,220,8,0,8,0,0,-0.881768,2.658016,0,1225.415644,0.000000
21.8065977,0,0,0,0,0,0,95,0,0,0,0,0,0,220,8,0,8,0,0.086110,-0.651354,2.40233,0,1225.415644,0.000000
21.8222248,0,0,0,0,0,0,95,0,0,0,0,0,0,220,8,0,8,0,0.086110,-0.651354,2.40233,1.037658,1225.188866,0.000000
22.122181,0,0,0,0,0,0,95,0,0,0,0,0,0,220,8,0,8,0,0.065190,0,2.787884,1.037658,1225.188866,0.000000
23.1072592,0,0,0,0,0,0,0,220,8,0,0,0,0,0,8,0,8,0,0.065190,0,2.787884,1.037658,1225.188866,0.000000
23.1601769,0,0,0,0,0,0,0,220,8,0,0,0,0,0,8,0,8,0,0.065190,0,2.787884,1.187705,0,0.000000
23.4763674,0,0,0,0,0,0,0,220,8,0,0,0,0,0,8,0,8,0,0.2978457,2,804198,1.187705,0,0.000000
23.4919953,0,0,0,0,0,0,0,220,8,0,0,0,0,0,8,0,8,0,0.2978457,2,804198,1.151451,1225.440880,0.000000
23.8081423,0,0,0,0,0,0,0,220,8,0,0,0,0,0,8,0,8,0,0.232306,0,2.824416,1.151451,1225.440880,0.000000
24.7729218,0,0,0,0,0,0,0,220,8,0,0,0,0,0,8,0,0,0,0.232306,0,2.824416,1.151451,1225.440880,0.000000
24.7949113,0,0,0,0,0,0,0,220,8,0,0,0,0,0,8,0,0,0,0.142470,-0.716062,2.850789,1.151451,1225.440880,0.000000
24.8105534,0,0,0,0,0,0,0,220,8,0,0,0,0,0,8,0,0,0,0.142470,-0.716062,2.850789,0,1225.138404,0.000000
