661.2248198,0,0,0,0,0,0,203,0,0,0,0,0,0,111,0.000000,0,-0.000000,0,73.578102,-98.514343,179.055099,4.462114,57.221189,0.000000
661.2566858,0,0,0,0,0,0,203,0,0,0,0,0,0,111,0.000000,0,-0.000000,0,-4.705996,-132.690002,170.314255,4.462114,57.221189,0.000000
661.2724033,0,0,0,0,0,0,203,0,0,0,0,0,0,111,0.000000,0,-0.000000,0,-4.705996,-132.690002,170.314255,0.000000,57.221189,0.000000
661.4672443,0,0,0,0,0,0,203,0,0,0,0,0,0,111,0.000000,0,-0.000000,0,-4.705996,-132.690002,170.314255,0.000000,57.221189,0.000000
661.4973404,0,0,0,0,0,0,203,0,0,0,0,0,0,111,0.000000,0,-0.000000,0,-5.361036,-132.539474,170.301041,0.000000,57.221189,0.000000
661.5141198,0,0,0,0,0,0,203,0,0,0,0,0,0,111,0.000000,0,-0.000000,0,-5.361036,-132.539474,170.301041,0.000000,57.548885,0.000000
661.7199617,0,0,0,0,0,0,203,0,0,0,0,0,0,111,0.000000,0,-0.000000,0,-5.361036,-132.539474,170.301041,0.000000,57.548885,0.000000
661.7373337,0,0,0,0,0,0,203,0,0,0,0,0,0,111,0.000000,0,-0.000000,0,-6.018651,-132.387909,170.286026,0.000000,57.548885,0.000000
661.7694518,0,0,0,0,0,0,203,0,0,0,0,0,0,111,0.000000,0,-0.000000,0,-6.018651,-132.387909,170.286026,0.000000,3,0.000000
661.9932571,0,0,0,0,0,0,203,0,0,0,0,0,0,111,0.000000,0,-0.000000,0,-6.679924,-132.235184,170.269119,0.000000,3,0.000000
662.2329217,0,0,0,0,0,0,203,0,0,0,0,0,0,111,0.000000,0,-0.000000,0,-7.354957,-132.078903,170.250031,0.000000,3,0.000000
662.2651851,0,0,0,0,0,0,203,0,0,0,0,0,0,111,0.000000,0,-0.000000,0,-7.354957,-132.078903,170.250031,0.000000,57.322016,0.000000
662.4401451,0,0,0,0,0,0,219,0,0,0,0,0,0,139,0.000000,0,-0.000000,0,-7.354957,-132.078903,170.250031,0.000000,57.322016,0.000000
662.4561877,0,0,0,0,0,0,219,0,0,0,0,0,0,139,0.000000,0,-0.000000,0,-7.354957,-132.078903,170.250031,0.000000,57.322016,0.000000
662.4721936,0,0,0,0,0,0,219,0,0,0,0,0,0,139,0.000000,0,-0.000000,0,-8.020440,-131.924347,170.229355,0.000000,57.322016,0.000000
662.505088,0,0,0,0,0,0,219,0,0,0,0,0,0,139,0.000000,0,-0.000000,0,-8.020440,-131.924347,170.229355,0.000000,57.246395,0.000000
662.6795604,0,0,0,0,0,0,215,0,0,0,0,0,0,134,0.000000,0,-0.000000,0,-8.020440,-131.924347,170.229355,0.000000,57.246395,0.000000
662.6969798,0,0,0,0,0,0,215,0,0,0,0,0,0,134,0.000000,0,-0.000000,0,-8.020440,-131.924347,170.229355,0.000000,57.246395,0.000000
662.7290299,0,0,0,0,0,0,215,0,0,0,0,0,0,134,0.000000,0,-0.000000,0,-8.688540,-1,170.206741,0.000000,57.246395,0.000000
662.7440715,0,0,0,0,0,0,215,0,0,0,0,0,0,134,0.000000,0,-0.000000,0,-8.688540,-1,170.206741,0.000000,57.221189,0.000000
662.9518128,0,0,0,0,0,0,215,0,0,0,0,0,0,134,0.000000,0,-0.000000,0,-8.688540,-1,170.206741,0.000000,57.221189,0.000000
663.0008458,0,0,0,0,0,0,215,0,0,0,0,0,0,134,0.000000,0,-0.000000,0,-8.688540,-1,170.206741,0.000000,57.372433,0.000000
663.1911175,0,0,0,0,0,0,215,0,0,0,0,0,0,134,0.000000,0,-0.000000,0,-8.688540,-1,170.206741,0.000000,57.372433,0.000000
663.2232399,0,0,0,0,0,0,215,0,0,0,0,0,0,134,0.000000,0,-0.000000,0,-10.032566,-131.453705,170.155487,0.000000,57.372433,0.000000
663.2392442,0,0,0,0,0,0,215,0,0,0,0,0,0,134,0.000000,0,-0.000000,0,-10.032566,-131.453705,170.155487,0.000000,57.019527,0.000000
663.4163983,0,0,0,0,0,0,220,0,0,0,0,0,0,139,0.000000,0,-0.000000,0,-10.032566,-131.453705,170.155487,0.000000,57.019527,0.000000
663.4486353,0,0,0,0,0,0,220,0,0,0,0,0,0,139,0.000000,0,-0.000000,0,-10.032566,-131.453705,170.155487,0.000000,57.019527,0.000000
663.4636769,0,0,0,0,0,0,220,0,0,0,0,0,0,139,0.000000,0,-0.000000,0,-10.708469,-131.294281,170.126801,0.000000,57.019527,0.000000
663.4808107,0,0,0,0,0,0,220,0,0,0,0,0,0,139,0.000000,0,-0.000000,0,-10.708469,-131.294281,170.126801,0.000000,57.397640,0.000000
663.6719665,0,0,0,0,0,0,220,0,0,0,0,0,0,139,0.000000,0,-0.000000,0,-10.708469,-131.294281,170.126801,0.000000,57.397640,0.000000
663.7035623,0,0,0,0,0,0,220,0,0,0,0,0,0,139,0.000000,0,-0.000000,0,-11.386970,-131.133484,170.095978,0.000000,57.397640,0.000000
663.7359376,0,0,0,0,0,0,220,0,0,0,0,0,0,139,0.000000,0,-0.000000,0,-11.386970,-131.133484,170.095978,0.000000,57.397640,0.000000
663.9753596,0,0,0,0,0,0,220,0,0,0,0,0,0,139,0.000000,0,-0.000000,0,-11.386970,-131.133484,170.095978,0.000000,57.422847,0.000000
664.1504752,0,0,0,0,0,0,222,0,0,0,0,0,0,129,0.000000,0,-0.000000,0,-11.386970,-131.133484,170.095978,0.000000,57.422847,0.000000
664.166534,0,0,0,0,0,0,222,0,0,0,0,0,0,129,0.000000,0,-0.000000,0,-11.386970,-131.133484,170.095978,0.000000,57.422847,0.000000
664.2146446,0,0,0,0,0,0,222,0,0,0,0,0,0,129,0.000000,0,-0.000000,0,-11.386970,-131.133484,170.095978,0.000000,57.347226,0.000000
664.423125,0,0,0,0,0,0,222,0,0,0,0,0,0,129,0.000000,0,-0.000000,0,-11.386970,-131.133484,170.095978,0.000000,57.347226,0.000000
664.4720743,0,0,0,0,0,0,222,0,0,0,0,0,0,129,0.000000,0,-0.000000,0,-11.386970,-131.133484,170.095978,0.000000,57.221189,0.000000
664.6491458,0,0,0,0,0,0,220,0,0,0,0,0,0,132,0.000000,0,-0.000000,0,-11.386970,-131.133484,170.095978,0.000000,57.221189,0.000000
664.6622373,0,0,0,0,0,0,220,0,0,0,0,0,0,132,0.000000,0,-0.000000,0,-11.386970,-131.133484,170.095978,0.000000,57.221189,0.000000
664.6955931,0,0,0,0,0,0,220,0,0,0,0,0,0,132,0.000000,0,-0.000000,0,-13.441759,-130.641632,169.990234,0.000000,57.221189,0.000000
664.9666864,0,0,0,0,0,0,218,0,0,0,0,0,0,134,0.000000,0,-0.000000,0,-13.441759,-130.641632,169.990234,0.000000,57.221189,0.000000
664.9827279,0,0,0,0,0,0,218,0,0,0,0,0,0,134,0.000000,0,-0.000000,0,-13.441759,-130.641632,169.990234,0.000000,57.221189,0.000000
665.0138117,0,0,0,0,0,0,218,0,0,0,0,0,0,134,0.000000,0,-0.000000,0,-14.837820,-130.302551,169.907394,0.000000,57.221189,0.000000
665.2059252,0,0,0,0,0,0,218,0,0,0,0,0,0,132,0.000000,0,-0.000000,0,-14.837820,-130.302551,169.907394,0.000000,57.221189,0.000000
665.2540464,0,0,0,0,0,0,218,0,0,0,0,0,0,132,0.000000,0,-0.000000,0,-15.543051,-130.129593,169.862076,0.000000,57.221189,0.000000
665.2704323,0,0,0,0,0,0,218,0,0,0,0,0,0,132,0.000000,0,-0.000000,0,-15.543051,-130.129593,169.862076,0.000000,57.221189,0.000000
665.4474351,0,0,0,0,0,0,215,0,0,0,0,0,0,133,0.000000,0,-0.000000,0,-15.543051,-130.129593,169.862076,0.000000,57.221189,0.000000
665.4950834,0,0,0,0,0,0,215,0,0,0,0,0,0,133,0.000000,0,-0.000000,0,-16.239822,-129.957458,169.814926,0.000000,57.221189,0.000000
665.5269293,0,0,0,0,0,0,215,0,0,0,0,0,0,133,0.000000,0,-0.000000,0,-16.239822,-129.957458,169.814926,0.000000,57.221189,0.000000
665.7019422,0,0,0,0,0,0,215,0,0,0,0,0,0,140,0.000000,0,-0.000000,0,-16.239822,-129.957458,169.814926,0.000000,57.221189,0.000000
665.750031,0,0,0,0,0,0,215,0,0,0,0,0,0,140,0.000000,0,-0.000000,0,-16.939178,-129.783447,169.765259,0.000000,57.221189,0.000000
665.7660894,0,0,0,0,0,0,215,0,0,0,0,0,0,140,0.000000,0,-0.000000,0,-16.939178,-129.783447,169.765259,0.000000,57.372433,0.000000
665.9423882,0,0,0,0,0,0,220,0,0,0,0,0,0,140,0.000000,0,-0.000000,0,-16.939178,-129.783447,169.765259,0.000000,57.372433,0.000000
665.989436,0,0,0,0,0,0,220,0,0,0,0,0,0,140,0.000000,0,-0.000000,0,-17.641113,-129.607437,169.712936,0.000000,57.372433,0.000000
666.0058757,0,0,0,0,0,0,220,0,0,0,0,0,0,140,0.000000,0,-0.000000,0,-17.641113,-129.607437,169.712936,0.000000,57.296809,0.000000
666.213327,0,0,0,0,0,0,220,0,0,0,0,0,0,140,0.000000,0,-0.000000,0,-17.641113,-129.607437,169.712936,0.000000,57.296809,0.000000
666.2619381,0,0,0,0,0,0,220,0,0,0,0,0,0,140,0.000000,0,-0.000000,0,-17.641113,-129.607437,169.712936,0.000000,57.195978,0.000000
666.453286,0,0,0,0,0,0,220,0,0,0,0,0,0,140,0.000000,0,-0.000000,0,-17.641113,-129.607437,169.712936,0.000000,57.195978,0.000000
666.4853716,0,0,0,0,0,0,220,0,0,0,0,0,0,140,0.000000,0,-0.000000,0,-19.052736,-129.249130,169.600143,0.000000,57.195978,0.000000
666.6936234,0,0,0,0,0,0,219,0,0,0,0,0,0,138,0.000000,0,-0.000000,0,-19.052736,-129.249130,169.600143,0.000000,57.195978,0.000000
666.7119009,0,0,0,0,0,0,219,0,0,0,0,0,0,138,0.000000,0,-0.000000,0,-19.052736,-129.249130,169.600143,0.000000,57.195978,0.000000
666.7257932,0,0,0,0,0,0,219,0,0,0,0,0,0,138,0.000000,0,-0.000000,0,-19.762415,-129.066635,169.539490,0.000000,57.195978,0.000000
666.7579065,0,0,0,0,0,0,219,0,0,0,0,0,0,138,0.000000,0,-0.000000,0,-19.762415,-129.066635,169.539490,0.000000,57.044733,0.000000
666.9341994,0,0,0,0,0,0,217,0,0,0,0,0,0,140,0.000000,0,-0.000000,0,-19.762415,-129.066635,169.539490,0.000000,57.044733,0.000000
666.9492433,0,0,0,0,0,0,217,0,0,0,0,0,0,140,0.000000,0,-0.000000,0,-19.762415,-129.066635,169.539490,0.000000,57.044733,0.000000
666.9656324,0,0,0,0,0,0,217,0,0,0,0,0,0,140,0.000000,0,-0.000000,0,-20.474615,-128.881851,169.475952,0.000000,57.044733,0.000000
666.9982941,0,0,0,0,0,0,217,0,0,0,0,0,0,140,0.000000,0,-0.000000,0,-20.474615,-128.881851,169.475952,0.000000,57.574092,0.000000
667.1725947,0,0,0,0,0,0,219,0,0,0,0,0,0,140,0.000000,0,-0.000000,0,-20.474615,-128.881851,169.475952,0.000000,57.574092,0.000000
667.1886373,0,0,0,0,0,0,219,0,0,0,0,0,0,140,0.000000,0,-0.000000,0,-20.474615,-128.881851,169.475952,0.000000,57.574092,0.000000
667.221137,0,0,0,0,0,0,219,0,0,0,0,0,0,140,0.000000,0,-0.000000,0,-20.474615,-128.881851,169.475952,0.000000,57.574092,0.000000
667.2368028,0,0,0,0,0,0,219,0,0,0,0,0,0,140,0.000000,0,-0.000000,0,-20.474615,-128.881851,169.475952,0.000000,57.246395,0.000000
667.4309326,0,0,0,0,0,0,219,0,0,0,0,0,0,142,0.000000,0,-0.000000,0,-20.474615,-128.881851,169.475952,0.000000,57.246395,0.000000
667.4768032,0,0,0,0,0,0,219,0,0,0,0,0,0,142,0.000000,0,-0.000000,0,-21.192261,-128.693832,169.409058,0.000000,57.246395,0.000000
667.4937213,0,0,0,0,0,0,219,0,0,0,0,0,0,142,0.000000,0,-0.000000,0,-21.192261,-128.693832,169.409058,0.000000,56.691827,0.000000
667.731776,0,0,0,0,0,0,219,0,0,0,0,0,0,142,0.000000,0,-0.000000,0,-21.192261,-128.693832,169.409058,0.000000,56.590999,0.000000
